"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"year[125,11]",-0.134934730451949,0.826248126484027,-1.76515400903651,-0.687925543854581,-0.137231055775127,0.419197006751395,1.47232393663645,1.00032747976303,6911,1,0.56395
"year[126,11]",0.258069594111313,0.82048971437607,-1.37242820246737,-0.289683394801021,0.266876400936882,0.805056212587002,1.85575390666266,1.00061969684661,3955,1,0.625325
"year[127,11]",-0.248942620427282,0.798826940627174,-1.8078726733493,-0.791866123890034,-0.247655913752363,0.288020960075166,1.31193728411,1.00000532419365,40000,1,0.623375
"year[128,11]",0.335434264953182,0.822351607958243,-1.28669272630298,-0.218255089419963,0.343806607252906,0.894589832056777,1.93763334096893,1.00054018749139,4425,1,0.659975
"year[129,11]",-0.0963859523599447,0.826301154546878,-1.72162375126088,-0.649276538961222,-0.0944367108369367,0.461611409512021,1.51883554874324,1.00031274945019,7503,1,0.5447
"year[130,11]",0.00262070242467458,0.826063229288731,-1.63132991038389,-0.549448107425241,0.0126145336633604,0.563773121466183,1.5904580986183,0.999987378103029,40000,1,0.505875
"year[131,11]",0.289909062627108,0.837771440191336,-1.34389517779887,-0.273221071466091,0.287737318937298,0.852142439687462,1.9466508192713,1.00231904744103,1119,1,0.634125
"year[132,11]",0.00262119928886355,0.80213014281372,-1.57548066860469,-0.534561928678865,0.00541264626799629,0.543574583613341,1.55852037150313,1.00004998662291,40000,1,0.50295
"year[133,11]",-0.33283951138748,0.736949940944901,-1.79328846115273,-0.826031884956409,-0.325011336064422,0.163078041314372,1.0947897056009,1.0002401390384,9964,1,0.6734
"year[134,11]",0.572289805084076,0.627541762862059,-0.651141821669589,0.147852316930216,0.570829777326283,0.998018686307809,1.79188366749815,1.00034611943455,6865,1,0.818575
"year[135,11]",0.0401404041685368,0.842985513257045,-1.61473132621563,-0.525073615471509,0.0385516927837024,0.608695366118972,1.6894895902894,1.00010880592793,28786,1,0.5195
"year[136,11]",0.157723455587477,0.637345403315095,-1.10622262887786,-0.269687968109097,0.165590721721091,0.594262605564551,1.3876469532843,1.00023617985113,11123,1,0.60055
"year[137,11]",-0.0994759985613023,0.817199877906779,-1.7082546547158,-0.648771264984715,-0.10066935420313,0.450153684206036,1.50787111711442,1.0002399378576,9125,1,0.547375
"year[138,11]",0.521989748745149,0.745989632856652,-0.957746360607966,0.0151327592009299,0.531193681989612,1.03395930743319,1.9565427071324,1.00109165552877,2264,1,0.757225
"year[139,11]",-0.0794357401339463,0.825356926937738,-1.71924551029555,-0.630802393508051,-0.0767811240474235,0.479263911792517,1.52906794759586,1.00015494402399,15351,1,0.536375
"year[1,12]",0.100307406752936,0.488309531059869,-0.866487050621313,-0.23141229044317,0.103929178256003,0.431152913412163,1.05037979508718,1.00001394245983,40000,1,0.5815
"year[2,12]",-0.186844382763906,0.800730636501475,-1.7991945926438,-0.719215106668386,-0.179156495258477,0.353608834676867,1.34491409538212,0.99999480006272,40000,1,0.590075
"year[3,12]",-0.156650122823367,0.827730763091376,-1.78803999564238,-0.711146499283985,-0.145734415517576,0.402214858219209,1.44976364958241,1.00011150168368,27867,1,0.5722
"year[4,12]",-0.122982461124717,0.730655563659065,-1.57457650379651,-0.610278833972854,-0.118605067939208,0.367838652640871,1.3093120481004,1.00020693900593,15363,1,0.564525
"year[5,12]",-0.183778241001735,0.504141993938624,-1.16797433617892,-0.52404078157479,-0.184070579114488,0.156193831581924,0.808691805922625,1.0000167131923,40000,1,0.64355
"year[6,12]",0.0847087821598252,0.719311552216109,-1.31124875254086,-0.404395120586859,0.0842459294593711,0.572803777836592,1.49943127842948,1.00055829293887,5001,1,0.545125
"year[7,12]",-0.0627430439441532,0.817984826613041,-1.67744339203074,-0.608826584108683,-0.0563900645711068,0.491133888034785,1.53028498047686,1.00008068663661,40000,1,0.527425
"year[8,12]",-0.0692799813860075,0.772421039075912,-1.59877108366691,-0.587796890504951,-0.0629770210674134,0.457192779227658,1.42780911791521,1.00022593326773,11115,1,0.533575
"year[9,12]",-0.0920684232025186,0.814592149815154,-1.71873204065289,-0.636035415859568,-0.0833267852588222,0.459060224246853,1.48410944471743,1.0007059336358,3754,1,0.540125
"year[10,12]",0.110439825482293,0.796317435762713,-1.47766558319669,-0.419056248462281,0.117608172217574,0.656420438553523,1.64950722222278,1.00004774551731,40000,1,0.5603
"year[11,12]",0.549285966665474,0.693190163643755,-0.840395557400927,0.0890963073657379,0.564415990273929,1.02015729513267,1.8760260386472,1.00044393837771,5215,1,0.788475
"year[12,12]",0.365789295018129,0.807100634272474,-1.24235747713477,-0.171084747787132,0.370100520190723,0.904495235261008,1.93610657984202,1.00081763504065,3164,1,0.67885
"year[13,12]",-0.0735252939517528,0.831570232450443,-1.70501629658723,-0.630394560580116,-0.0751233113370322,0.483519446617911,1.56520983831518,1.00040878118774,6087,1,0.537125
"year[14,12]",-0.214550191520869,0.720479594227035,-1.64958672172304,-0.694529333540907,-0.20974350104531,0.278169346010011,1.17480787444792,1.00009085946746,35441,1,0.6131
"year[15,12]",-0.231574540905752,0.762129142508844,-1.76533800050573,-0.737567877644974,-0.223658429160921,0.284901513760652,1.23790539123503,1.00004971696525,40000,1,0.615675
"year[16,12]",-0.0872355945834107,0.817878030016956,-1.68639317217114,-0.640054252107612,-0.0877234969006047,0.464598201432231,1.51721595312796,1.00007260634473,40000,1,0.541275
"year[17,12]",-0.0304237155102592,0.70831106458788,-1.42101445093026,-0.513259995573344,-0.0235063955476575,0.451568142860895,1.34280721777871,1.00016807353972,13063,1,0.5135
"year[18,12]",-0.073353451068027,0.829519365839724,-1.70705818649965,-0.624107169960498,-0.0770872623557498,0.487651237015877,1.54755194945731,1.0002663563825,9173,1,0.53665
"year[19,12]",0.245830129662964,0.813036285874896,-1.36685405135435,-0.294280303061006,0.257306626471678,0.803209639394558,1.80556086272629,1.0007416237273,3431,1,0.622525
"year[20,12]",-0.0414831873911811,0.829140765789809,-1.68363402014033,-0.594644967962715,-0.0425234654069322,0.511595194729998,1.58477679492082,1.00048107427975,6323,1,0.521125
"year[21,12]",-0.123241343114307,0.814013746238747,-1.73637140801923,-0.669112301617847,-0.115782736591036,0.430330405231338,1.45444028852991,1.00018112999966,26995,1,0.554875
"year[22,12]",-0.187414230719787,0.805916109494343,-1.79011876989066,-0.723776382804316,-0.178069216593257,0.355156746076191,1.3820339745623,1.00028580668478,7994,1,0.589525
"year[23,12]",-0.126427848359164,0.81660286428705,-1.72941551119995,-0.672215589526443,-0.126240404387051,0.419612979783326,1.47172758495246,1.00190474538323,1303,1,0.561825
"year[24,12]",-0.187531747517532,0.692803810671834,-1.54642887170063,-0.653894025621396,-0.187012638155623,0.280718053465681,1.16118110993696,1.00014452377911,25485,1,0.604925
"year[25,12]",-0.035623541795942,0.751891072768581,-1.53418653683495,-0.536861568156967,-0.0235401297699986,0.476592891777361,1.40011109236678,0.999969461361904,40000,1,0.512525
"year[26,12]",-0.0445948946711863,0.693143694761348,-1.44723165908414,-0.503847340081658,-0.0325914346087202,0.430950089474898,1.27193661122412,1.00005050290204,28828,1,0.51805
"year[27,12]",-0.150188064770238,0.794861523979486,-1.72770939269821,-0.682911429111938,-0.145221475589988,0.393147675789635,1.39285411825303,1.00062188664131,4147,1,0.571475
